make,model,price,year,kilometers,kilowatts,engine_type,created_at
renault,clio,350.00,2001,260000,43,petrol,2020-06-03
renault,clio,350.00,2002,155000,55,petrol,2020-09-16
renault,clio,350.00,2000,200000,43,petrol,2020-06-26
renault,clio,350.00,2001,58,43,petrol,2020-06-11
renault,clio,350.00,1999,221000,55,petrol,2020-06-03
renault,clio,350.00,2000,160000,43,petrol,2020-06-25
renault,clio,350.00,2003,240000,60,diesel,2020-09-24
renault,clio,350.00,2003,98,72,petrol,2020-04-26
renault,clio,350.00,2000,175000,43,petrol,2020-08-04
renault,clio,350.00,2005,243000,48,diesel,2020-05-07
renault,clio,350.00,1999,183500,43,petrol,2020-06-01
renault,clio,350.00,1999,200995,66,petrol,2020-08-20
renault,clio,350.00,2002,110000,55,petrol,2020-06-23
renault,clio,350.00,2003,181000,55,petrol,2020-07-09
renault,clio,350.00,1999,220000,43,petrol,2020-09-23
renault,clio,350.00,2000,113285,43,petrol,2020-05-03
renault,clio,350.00,2003,230000,55,petrol,2020-06-13
renault,clio,350.00,2000,270000,43,petrol,2020-05-29
renault,clio,350.00,2001,144000,43,petrol,2020-10-07
renault,clio,350.00,2003,180000,55,petrol,2020-07-14
renault,clio,350.00,2004,145531,55,petrol,2020-05-20
renault,clio,350.00,2004,363435,48,diesel,2020-09-06
renault,clio,350.00,1999,275000,66,petrol,2020-09-29
renault,clio,350.00,2001,327000,72,petrol,2020-08-04
renault,clio,350.00,2002,212430,55,petrol,2020-07-09
renault,clio,350.00,2002,260000,72,petrol,2020-09-29
renault,clio,350.00,2000,270000,43,petrol,2020-05-26
renault,clio,350.00,2001,60500,43,petrol,2020-09-22
renault,clio,350.00,2005,243000,48,diesel,2020-05-20
renault,clio,350.00,2000,247000,72,petrol,2020-05-03
renault,clio,350.00,2001,220000,60,petrol,2020-09-29
renault,clio,350.00,1999,171589,43,petrol,2020-05-04
renault,clio,350.00,2002,140000,43,petrol,2020-06-16
renault,clio,350.00,2001,160000,55,petrol,2020-07-11
renault,clio,350.00,2002,21500,55,petrol,2020-05-01
renault,clio,350.00,2008,385000,43,petrol,2020-06-04
renault,clio,350.00,2000,255000,43,petrol,2020-08-01
renault,clio,350.00,2003,330000,48,diesel,2020-08-13
renault,clio,350.00,2000,199800,43,petrol,2020-07-23
renault,clio,350.00,2000,168000,43,petrol,2020-08-07
renault,clio,350.00,2005,194000,55,petrol,2020-08-13
renault,clio,350.00,2001,150000,55,petrol,2020-07-12
renault,clio,350.00,2000,250000,43,petrol,2020-07-09
renault,clio,350.00,1999,210,55,petrol,2020-09-02
renault,clio,350.00,2003,290000,48,diesel,2020-05-17
renault,clio,350.00,2004,300000,55,petrol,2020-09-12
renault,clio,350.00,2000,200000,43,petrol,2020-06-25
renault,clio,350.00,2003,160300,43,petrol,2020-06-29
renault,clio,350.00,2003,220000,60,diesel,2020-09-13
renault,clio,350.00,2000,220000,43,petrol,2020-10-06
renault,clio,350.00,2001,142000,43,petrol,2020-08-18
renault,clio,350.00,2000,164000,43,petrol,2020-08-08
renault,clio,350.00,2000,198000,55,petrol,2020-08-10
renault,clio,350.00,1999,190000,43,petrol,2020-07-28
renault,clio,350.00,2003,286000,60,diesel,2020-09-05
renault,clio,350.00,1999,120,55,petrol,2020-05-28
renault,clio,350.00,2005,98,72,petrol,2020-05-10
renault,clio,350.00,2003,233000,55,petrol,2020-08-08
renault,clio,350.00,2004,189000,55,petrol,2020-09-08
renault,clio,350.00,2002,150254,55,petrol,2020-10-05
renault,clio,350.00,1998,155000,43,petrol,2020-05-03
renault,clio,355.00,1997,114000,43,petrol,2020-07-13
renault,clio,360.00,1999,264000,43,petrol,2020-10-05
renault,clio,360.00,1998,190000,43,petrol,2020-09-18
renault,clio,360.00,2001,130000,43,petrol,2020-05-31
renault,clio,360.00,2002,200000,55,petrol,2020-09-05
renault,clio,360.00,2001,176000,72,petrol,2020-09-23
renault,clio,370.00,2020,79,58,petrol,2020-06-26
renault,clio,370.00,2005,300000,48,diesel,2020-05-29
renault,clio,370.00,1999,230000,43,petrol,2020-09-11
renault,clio,370.00,2000,213000,43,petrol,2020-07-15
renault,clio,370.00,2001,145000,43,petrol,2020-06-25
renault,clio,370.00,2000,200000,55,petrol,2020-06-03
renault,clio,370.00,1999,292000,43,petrol,2020-06-11
renault,clio,370.00,1999,230000,43,petrol,2020-09-10
renault,clio,379.00,2002,298471,55,petrol,2020-07-19
renault,clio,380.00,1999,98000,43,petrol,2020-05-07
renault,clio,380.00,2001,170000,55,petrol,2020-05-07
renault,clio,380.00,1999,270000,43,petrol,2020-06-16
renault,clio,380.00,2003,226000,60,diesel,2020-07-15
renault,clio,380.00,2004,230000,55,petrol,2020-07-21
renault,clio,380.00,2001,150000,55,petrol,2020-06-22
renault,clio,380.00,2004,310000,60,diesel,2020-07-13
renault,clio,380.00,2002,180000,43,petrol,2020-09-16
renault,clio,380.00,2003,236932,48,diesel,2020-08-31
renault,clio,380.00,1999,110000,55,petrol,2020-08-24
renault,clio,380.00,1999,187000,43,petrol,2020-09-27
renault,clio,380.00,2000,178000,43,petrol,2020-08-25
renault,clio,380.00,1998,196583,55,petrol,2020-09-13
renault,clio,380.00,1998,122630,55,petrol,2020-05-24
renault,clio,380.00,1999,138000,43,petrol,2020-05-13
renault,clio,380.00,2002,217000,72,petrol,2020-09-25
renault,clio,380.00,2000,260000,43,petrol,2020-04-30
renault,clio,380.00,1999,97000,55,petrol,2020-09-05
renault,clio,390.00,2000,220000,43,petrol,2020-10-02
renault,clio,390.00,1999,138000,43,petrol,2020-05-14
renault,clio,390.00,2000,200000,43,petrol,2020-06-25
renault,clio,390.00,2000,168000,43,petrol,2020-08-07
renault,clio,390.00,2000,220000,43,petrol,2020-10-01
renault,clio,390.00,2003,205000,48,diesel,2020-08-14
renault,clio,390.00,2005,306270,60,diesel,2020-08-23
renault,clio,390.00,1998,87002,43,petrol,2020-05-22
renault,clio,390.00,1999,292000,43,petrol,2020-05-16
renault,clio,390.00,2001,207000,43,petrol,2020-05-07
renault,clio,390.00,2003,205000,48,diesel,2020-08-10
renault,clio,390.00,1999,211000,43,petrol,2020-08-04
renault,clio,390.00,1995,74000,43,petrol,2020-04-30
renault,clio,390.00,2002,215000,55,petrol,2020-09-05
renault,clio,390.00,2002,198000,55,petrol,2020-05-29
renault,clio,390.00,2003,180100,55,petrol,2020-08-17
renault,clio,390.00,1999,136000,43,petrol,2020-06-11
renault,clio,390.00,1995,217000,43,petrol,2020-08-30
renault,clio,399.00,1998,170000,55,petrol,2020-08-03
renault,clio,399.00,2004,200000,79,petrol,2020-07-22
renault,clio,399.00,2002,260000,55,petrol,2020-06-02
renault,clio,399.00,1999,160000,43,petrol,2020-05-11
renault,clio,399.00,2004,283400,60,diesel,2020-05-03
renault,clio,399.00,2000,125000,72,petrol,2020-08-10
renault,clio,399.00,2003,190000,60,diesel,2020-06-11
renault,clio,399.00,2003,167000,72,petrol,2020-06-04
renault,clio,399.00,2001,201000,72,petrol,2020-05-14
renault,clio,399.00,2000,203000,43,petrol,2020-09-06
renault,clio,400.00,2000,80,59,diesel,2020-06-20
renault,clio,400.00,2001,130000,72,petrol,2020-07-10
renault,clio,400.00,2000,23242,82,petrol,2020-05-04
renault,clio,400.00,2001,249000,43,petrol,2020-04-18
renault,clio,400.00,2004,405000,55,petrol,2020-05-17
renault,clio,400.00,2003,220500,48,diesel,2020-06-24
renault,clio,400.00,1998,205000,55,petrol,2020-05-26
renault,clio,400.00,2002,161000,55,petrol,2020-06-04
renault,clio,400.00,2001,231000,72,petrol,2020-06-20
renault,clio,400.00,2001,246000,55,petrol,2020-07-06
renault,clio,400.00,2007,64,47,diesel,2020-05-19
renault,clio,400.00,2000,114500,43,petrol,2020-09-20
renault,clio,400.00,2001,231000,72,petrol,2020-06-22
renault,clio,400.00,2006,150000,43,petrol,2020-05-19
renault,clio,400.00,2000,260000,43,petrol,2020-07-30
renault,clio,400.00,2002,161000,43,petrol,2020-08-29
renault,clio,400.00,2000,114500,43,petrol,2020-09-18
renault,clio,400.00,2005,150000,43,petrol,2020-08-24
renault,clio,400.00,2003,198000,55,petrol,2020-05-09
renault,clio,400.00,2000,190000,55,petrol,2020-09-30
renault,clio,400.00,2002,169000,56,petrol,2020-05-12
renault,clio,400.00,2000,161000,43,petrol,2020-07-30
renault,clio,400.00,2000,203769,43,petrol,2020-09-04
renault,clio,400.00,2004,122000,72,petrol,2020-08-24
renault,clio,400.00,2003,167000,72,petrol,2020-06-04
renault,clio,400.00,1998,140000,55,petrol,2020-07-19
renault,clio,400.00,2002,234000,55,petrol,2020-06-26
renault,clio,400.00,2001,146000,43,petrol,2020-06-27
renault,clio,400.00,2004,75,55,petrol,2020-05-24
renault,clio,400.00,2000,301185,55,petrol,2020-06-16
renault,clio,400.00,2003,230000,60,diesel,2020-07-12
renault,clio,400.00,1999,117000,43,petrol,2020-07-25
renault,clio,400.00,2002,242000,43,petrol,2020-08-03
renault,clio,400.00,2001,234000,55,petrol,2020-09-21
renault,clio,400.00,2008,144308,55,petrol,2020-08-23
renault,clio,400.00,2005,273000,48,diesel,2020-09-15
renault,clio,400.00,2001,200000,72,petrol,2020-05-30
renault,clio,400.00,2002,238000,55,petrol,2020-04-17
renault,clio,400.00,2002,216000,55,petrol,2020-06-25
renault,clio,400.00,2002,161000,43,petrol,2020-09-22
renault,clio,400.00,2002,251539,72,petrol,2020-09-22
renault,clio,400.00,2005,150000,55,petrol,2020-09-18
renault,clio,400.00,1996,194706,58,petrol,2020-08-07
renault,clio,400.00,2002,161000,43,petrol,2020-09-12
renault,clio,400.00,2004,65,48,diesel,2020-06-26
renault,clio,400.00,1999,176915,43,petrol,2020-06-01
renault,clio,400.00,2001,231000,72,petrol,2020-06-23
renault,clio,400.00,2003,188000,48,diesel,2020-09-20
renault,clio,400.00,1999,134000,43,petrol,2020-05-18
renault,clio,400.00,2000,170000,72,petrol,2020-05-27
renault,clio,400.00,2004,247532,60,diesel,2020-06-29
renault,clio,400.00,2002,210000,48,diesel,2020-06-10
renault,clio,400.00,1999,179500,55,petrol,2020-05-22
renault,clio,400.00,1999,209904,43,petrol,2020-08-19
renault,clio,400.00,2001,161000,43,petrol,2020-06-27
renault,clio,400.00,1999,158120,43,petrol,2020-04-27
renault,clio,400.00,2003,155602,55,petrol,2020-08-19
renault,clio,400.00,1999,223267,43,petrol,2020-06-14
renault,clio,400.00,2001,245000,72,petrol,2020-06-14
renault,clio,400.00,1998,16700,43,petrol,2020-08-18
renault,clio,400.00,2000,124000,43,petrol,2020-07-29
renault,clio,400.00,2003,174851,72,petrol,2020-06-05
renault,clio,400.00,2004,197000,79,petrol,2020-09-15
renault,clio,400.00,2003,301000,48,diesel,2020-06-26
renault,clio,400.00,1999,250584,47,diesel,2020-09-27
renault,clio,400.00,2002,224000,72,petrol,2020-07-10
renault,clio,400.00,1999,170000,55,petrol,2020-07-27
renault,clio,400.00,1999,196500,55,petrol,2020-07-13
renault,clio,400.00,2000,180000,43,petrol,2020-07-14
renault,clio,410.00,1999,176000,43,petrol,2020-09-19
renault,clio,410.00,1999,155300,43,petrol,2020-09-26
renault,clio,420.00,2001,200000,55,petrol,2020-10-02
renault,clio,420.00,2003,200000,72,petrol,2020-06-01
renault,clio,420.00,2000,160000,72,petrol,2020-10-08
renault,clio,420.00,2001,163000,72,petrol,2020-10-06
renault,clio,420.00,2003,148000,55,petrol,2020-06-13
renault,clio,420.00,2004,195000,60,diesel,2020-06-06
renault,clio,420.00,2001,228000,43,petrol,2020-05-31
renault,clio,420.00,2001,140000,43,petrol,2020-07-26
renault,clio,420.00,2002,195916,55,petrol,2020-09-03
renault,clio,430.00,2001,280000,72,petrol,2020-06-10
renault,clio,430.00,1999,173314,43,petrol,2020-09-12
renault,clio,430.00,2002,200000,55,petrol,2020-08-23
renault,clio,430.00,2005,202000,43,petrol,2020-09-03
renault,clio,430.00,2000,245000,45,petrol,2020-06-10
renault,clio,430.00,2000,197200,43,petrol,2020-08-24
renault,clio,430.00,2001,228000,43,petrol,2020-05-12
renault,clio,430.00,2005,262800,48,diesel,2020-08-02
renault,clio,430.00,1999,99100,43,petrol,2020-07-06
renault,clio,440.00,2002,154225,43,petrol,2020-10-04
renault,clio,440.00,2000,225000,43,petrol,2020-06-15
renault,clio,440.00,1999,167000,43,petrol,2020-08-30
renault,clio,444.00,1999,219400,55,petrol,2020-05-28
renault,clio,450.00,2002,171500,55,petrol,2020-08-06
renault,clio,450.00,2002,240000,43,petrol,2020-07-24
renault,clio,450.00,1999,235000,43,petrol,2020-06-16
renault,clio,450.00,2004,250000,48,diesel,2020-07-26
renault,clio,450.00,2003,75,55,petrol,2020-06-26
renault,clio,450.00,2003,244000,60,diesel,2020-09-29
renault,clio,450.00,2004,21300,55,petrol,2020-05-30
renault,clio,450.00,2002,176287,55,petrol,2020-05-31
renault,clio,450.00,2004,330000,48,diesel,2020-04-29
renault,clio,450.00,1996,151066,43,petrol,2020-10-03
renault,clio,450.00,2003,82,60,diesel,2020-05-31
renault,clio,450.00,2004,180000,55,petrol,2020-04-27
renault,clio,450.00,1998,221700,55,petrol,2020-07-07
renault,clio,450.00,2004,197000,48,diesel,2020-08-14
renault,clio,450.00,2004,170000,55,petrol,2020-08-06
renault,clio,450.00,2000,58,43,petrol,2020-05-05
renault,clio,450.00,2004,313122,48,diesel,2020-08-14
renault,clio,450.00,2001,249000,55,petrol,2020-06-04
renault,clio,450.00,1999,130309,43,petrol,2020-09-28
renault,clio,450.00,2000,263000,43,petrol,2020-06-14
renault,clio,450.00,2000,180000,55,petrol,2020-05-06
renault,clio,450.00,2003,3,48,diesel,2020-06-24
renault,clio,450.00,2003,180000,55,petrol,2020-06-16
renault,clio,450.00,1999,145000,43,petrol,2020-06-23
renault,clio,450.00,2001,130000,43,petrol,2020-06-14
renault,clio,450.00,1999,220000,43,petrol,2020-05-16
renault,clio,450.00,1999,270000,66,diesel,2020-06-27
renault,clio,450.00,2000,200000,43,petrol,2020-06-20
renault,clio,450.00,2001,170000,55,petrol,2020-10-05
renault,clio,450.00,2006,245000,43,petrol,2020-07-07
renault,clio,450.00,2002,230000,43,petrol,2020-06-29
renault,clio,450.00,2003,240000,60,diesel,2020-08-21
renault,clio,450.00,2001,183000,55,petrol,2020-07-15
renault,clio,450.00,2000,340000,43,petrol,2020-05-12
renault,clio,450.00,2000,210111,43,petrol,2020-04-29
renault,clio,450.00,2000,125000,72,petrol,2020-08-30
renault,clio,450.00,2002,200000,55,petrol,2020-07-08
renault,clio,450.00,2002,230000,72,petrol,2020-05-16
renault,clio,450.00,1998,120000,43,petrol,2020-06-28
renault,clio,450.00,2002,198000,55,petrol,2020-07-17
renault,clio,450.00,2001,250000,43,petrol,2020-05-06
renault,clio,450.00,2004,273155,48,diesel,2020-09-11
renault,clio,450.00,1999,140000,43,petrol,2020-04-25
renault,clio,450.00,2001,250000,55,petrol,2020-09-20
renault,clio,450.00,2002,250000,72,petrol,2020-06-30
renault,clio,450.00,2004,280000,48,diesel,2020-05-18
renault,clio,450.00,2000,125000,72,petrol,2020-08-05
renault,clio,450.00,2002,234000,48,diesel,2020-08-19
renault,clio,450.00,2005,170000,55,petrol,2020-08-03
renault,clio,450.00,1996,42500,43,petrol,2020-08-24
renault,clio,450.00,2004,235804,74,diesel,2020-08-16
renault,clio,450.00,1999,79000,43,petrol,2020-08-17
renault,clio,450.00,2000,220000,55,petrol,2020-07-28
renault,clio,450.00,2003,222000,48,diesel,2020-05-24
renault,clio,450.00,2001,215414,43,petrol,2020-08-18
renault,clio,450.00,2000,160575,43,petrol,2020-06-04
renault,clio,450.00,2003,75,55,petrol,2020-06-01
renault,clio,450.00,2002,193850,48,diesel,2020-07-07
renault,clio,450.00,2005,170000,55,petrol,2020-08-03
renault,clio,450.00,2000,301185,55,petrol,2020-06-16
renault,clio,450.00,1995,260000,40,petrol,2020-06-16
renault,clio,450.00,2002,240000,55,petrol,2020-05-28
renault,clio,450.00,2004,197000,72,petrol,2020-09-16
renault,clio,450.00,1999,199310,43,petrol,2020-05-11
renault,clio,450.00,2002,225000,55,petrol,2020-09-27
renault,clio,450.00,1999,134000,43,petrol,2020-08-10
renault,clio,450.00,1999,250000,43,petrol,2020-04-27
renault,clio,450.00,2001,129871,72,petrol,2020-07-21
renault,clio,450.00,2001,153000,43,petrol,2020-08-12
renault,clio,450.00,1999,183300,43,petrol,2020-09-27
renault,clio,450.00,2004,208305,55,petrol,2020-06-13
renault,clio,450.00,2003,193675,43,petrol,2020-07-14
renault,clio,450.00,2004,273155,48,diesel,2020-07-13
renault,clio,450.00,2000,123000,43,petrol,2020-05-16
renault,clio,450.00,2001,219000,43,petrol,2020-04-25
renault,clio,450.00,2004,170000,55,petrol,2020-08-04
renault,clio,450.00,2001,209000,43,petrol,2020-07-15
renault,clio,450.00,2005,170000,55,petrol,2020-08-04
renault,clio,450.00,2000,213000,43,petrol,2020-08-26
renault,clio,460.00,1999,270000,66,petrol,2020-09-13
renault,clio,460.00,1999,270000,66,petrol,2020-08-25
renault,clio,460.00,2020,220000,55,petrol,2020-06-21
renault,clio,460.00,2001,195000,72,petrol,2020-05-17
renault,clio,460.00,1999,173000,55,petrol,2020-05-29
renault,clio,470.00,2000,217000,72,petrol,2020-06-18
renault,clio,470.00,2020,67,49,diesel,2020-05-27
renault,clio,470.00,2003,192349,43,petrol,2020-06-30
renault,clio,470.00,2002,198000,55,petrol,2020-07-25
renault,clio,470.00,1999,890000,43,petrol,2020-09-22
renault,clio,480.00,2000,146000,43,petrol,2020-10-06
renault,clio,480.00,2000,213000,43,petrol,2020-08-23
renault,clio,480.00,2000,125000,55,petrol,2020-07-30
renault,clio,480.00,1998,180000,43,petrol,2020-08-30
renault,clio,480.00,2000,174883,43,petrol,2020-06-07
renault,clio,480.00,2003,192349,43,petrol,2020-06-26
renault,clio,480.00,2004,200000,72,petrol,2020-08-16
renault,clio,480.00,2001,195000,72,petrol,2020-05-15
renault,clio,480.00,2005,196000,55,petrol,2020-07-10
renault,clio,480.00,2001,234000,55,petrol,2020-06-29
renault,clio,480.00,2001,200115,72,petrol,2020-08-04
renault,clio,480.00,2002,281100,60,diesel,2020-09-28
renault,clio,480.00,2000,178123,43,petrol,2020-05-05
renault,clio,480.00,2003,233436,56,petrol,2020-04-25
renault,clio,480.00,1999,156000,66,petrol,2020-05-22
renault,clio,480.00,2002,223372,55,petrol,2020-06-11
renault,clio,480.00,2003,268,63,petrol,2020-05-04
renault,clio,490.00,2002,136000,55,petrol,2020-10-03
renault,clio,490.00,2002,180300,43,petrol,2020-08-10
renault,clio,490.00,2004,149000,75,petrol,2020-06-27
renault,clio,490.00,2001,228601,55,petrol,2020-07-09
renault,clio,490.00,2001,195000,72,petrol,2020-05-18
renault,clio,490.00,2001,210000,48,diesel,2020-05-18
renault,clio,490.00,2002,266000,72,petrol,2020-07-21
renault,clio,490.00,2002,150100,72,petrol,2020-05-14
renault,clio,490.00,2002,181000,55,petrol,2020-08-07
renault,clio,490.00,2002,240000,48,diesel,2020-09-29
renault,clio,490.00,2002,242000,55,petrol,2020-07-31
renault,clio,490.00,2002,209400,43,petrol,2020-06-25
renault,clio,490.00,2002,225147,43,petrol,2020-05-09
renault,clio,490.00,2001,228000,55,petrol,2020-07-31
renault,clio,490.00,2003,220000,48,diesel,2020-06-25
renault,clio,495.00,2003,270000,55,petrol,2020-08-26
renault,clio,499.00,2002,213000,43,petrol,2020-08-21
renault,clio,499.00,2000,112000,43,petrol,2020-05-04
renault,clio,499.00,2002,204100,43,petrol,2020-09-23
renault,clio,499.00,2000,135000,43,petrol,2020-07-17
renault,clio,499.00,2003,250000,55,petrol,2020-06-02
renault,clio,499.00,1999,180000,55,petrol,2020-06-23
renault,clio,499.00,2002,241000,43,petrol,2020-09-21
renault,clio,499.00,2003,297000,55,petrol,2020-07-23
renault,clio,499.00,2002,187000,72,petrol,2020-09-11
renault,clio,499.00,2002,239000,72,petrol,2020-07-09
renault,clio,499.00,2000,112000,43,petrol,2020-05-11
renault,clio,499.00,2003,107,79,petrol,2020-06-07
renault,clio,499.00,2004,213427,55,petrol,2020-06-10
renault,clio,499.00,1996,97364,43,petrol,2020-08-01
renault,clio,499.00,2005,258000,48,diesel,2020-09-08
renault,clio,500.00,2004,200200,72,petrol,2020-08-10
renault,clio,500.00,2001,166001,55,petrol,2020-06-27
renault,clio,500.00,2002,75,55,petrol,2020-05-26
renault,clio,500.00,2003,220000,60,diesel,2020-08-21
renault,clio,500.00,2003,182000,72,petrol,2020-08-09
renault,clio,500.00,1999,203000,43,petrol,2020-08-21
renault,clio,500.00,2004,300000,55,petrol,2020-05-04
renault,clio,500.00,2001,180000,55,petrol,2020-09-08
renault,clio,500.00,2007,240000,55,petrol,2020-10-06
renault,clio,500.00,2001,230000,72,petrol,2020-04-29
renault,clio,500.00,2000,150000,55,petrol,2020-08-01
renault,clio,500.00,2002,174000,55,petrol,2020-05-24
renault,clio,500.00,1999,88000,43,petrol,2020-05-14
renault,clio,500.00,1999,140000,43,petrol,2020-09-18
renault,clio,500.00,2003,184610,55,petrol,2020-09-18
renault,clio,500.00,2001,168000,55,petrol,2020-07-12
renault,clio,500.00,2001,215000,43,petrol,2020-05-19
renault,clio,500.00,2001,201000,72,petrol,2020-05-09
renault,clio,500.00,2003,156000,60,diesel,2020-06-02
renault,clio,500.00,2003,213000,55,petrol,2020-08-23
renault,clio,500.00,2000,146000,43,petrol,2020-06-17
renault,clio,500.00,2004,170000,55,petrol,2020-08-09
renault,clio,500.00,2007,370000,50,diesel,2020-06-16
